ConsumerNodeID,ResourceNodeID,ConsumerSpeciesID,ResourceSpeciesID,ConsumerSpecies.StageID,ResourceSpecies.StageID,LinkTypeID,LinkType,LinkEvidence,LinkEvidenceNotes,LinkFrequency,LinkN,DietFraction,ConsumptionRate,VectorFrom,PreyFrom
69,130,69,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
70,130,70,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
71,130,71,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
73,130,73,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
74,130,74,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
89,130,89,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
90,130,90,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
97,130,97,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
100,130,100,125,1,3,16,Predation on free-living non-feeding stages,,,,,,,,
7,147,7,129,1,4,17,Predation on commensal non-feeding stages,,,,,,,,
42,147,42,129,1,4,17,Predation on commensal non-feeding stages,,,,,,,,
43,147,43,129,1,4,17,Predation on commensal non-feeding stages,,,,,,,,
91,147,91,129,1,4,17,Predation on commensal non-feeding stages,,,,,,,,
137,125,127,124,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
137,129,127,125,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
137,133,127,126,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
137,141,127,128,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
145,125,129,124,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
145,129,129,125,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
145,133,129,126,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
145,137,129,127,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
145,141,129,128,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
145,153,129,131,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
149,177,130,141,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
153,125,131,124,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
153,129,131,125,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
153,133,131,126,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
153,137,131,127,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
153,141,131,128,2,2,19,Parasite intraguild trophic interaction,,,,,,,,
180,142,142,128,1,3,19,Parasite intraguild trophic interaction,,,,,,,,
180,150,142,130,1,3,19,Parasite intraguild trophic interaction,,,,,,,,
180,154,142,131,1,3,19,Parasite intraguild trophic interaction,,,,,,,,
